URLLength,DomainLength,IsDomainIP,TLDLength,NoOfSubDomain,HasObfuscation,NoOfObfuscatedChar,ObfuscationRatio,NoOfLettersInURL,LetterRatioInURL,NoOfDegitsInURL,DegitRatioInURL,NoOfEqualsInURL,NoOfQMarkInURL,NoOfAmpersandInURL,NoOfOtherSpecialCharsInURL,SpacialCharRatioInURL,IsHTTPS,target
41.0,23.0,0.0,3.0,1.0,0.0,0.0,0.0,27.0,0.6585365853658537,6.0,0.14634146341463414,0.0,0.0,0.0,0.0,0.1951219512195122,1.0,1
67.0,42.0,0.0,3.0,3.0,0.0,0.0,0.0,57.0,0.8507462686567164,0.0,0.0,0.0,0.0,0.0,0.0,0.14925373134328357,1.0,1
49.0,31.0,0.0,2.0,2.0,0.0,0.0,0.0,38.0,0.7755102040816326,2.0,0.04081632653061224,0.0,0.0,0.0,0.0,0.1836734693877551,1.0,1
43.0,8.0,0.0,4.0,0.0,0.0,0.0,0.0,37.0,0.8604651162790697,0.0,0.0,0.0,0.0,0.0,0.0,0.13953488372093023,1.0,1
101.0,51.0,0.0,4.0,3.0,0.0,0.0,0.0,57.0,0.5643564356435643,23.0,0.22772277227722773,0.0,0.0,0.0,0.0,0.2079207920792079,1.0,1
172.0,21.0,0.0,6.0,0.0,0.0,0.0,0.0,143.0,0.8313953488372093,11.0,0.06395348837209303,1.0,1.0,0.0,0.0,0.10465116279069768,1.0,1
65.0,16.0,0.0,2.0,2.0,0.0,0.0,0.0,48.0,0.7384615384615385,4.0,0.06153846153846154,0.0,0.0,0.0,0.0,0.2,0.0,1
84.0,75.0,0.0,4.0,2.0,0.0,0.0,0.0,68.0,0.8095238095238095,9.0,0.10714285714285714,0.0,0.0,0.0,0.0,0.08333333333333333,1.0,1
46.0,37.0,0.0,3.0,1.0,0.0,0.0,0.0,30.0,0.6521739130434783,9.0,0.1956521739130435,0.0,0.0,0.0,0.0,0.15217391304347827,1.0,1
37.0,19.0,0.0,3.0,1.0,0.0,0.0,0.0,28.0,0.7567567567567568,1.0,0.02702702702702703,0.0,0.0,0.0,0.0,0.21621621621621623,1.0,1
50.0,41.0,0.0,2.0,2.0,0.0,0.0,0.0,35.0,0.7,7.0,0.14,0.0,0.0,0.0,0.0,0.16,1.0,1
50.0,26.0,0.0,3.0,0.0,0.0,0.0,0.0,39.0,0.78,4.0,0.08,0.0,0.0,0.0,0.0,0.14,1.0,1
45.0,36.0,0.0,3.0,1.0,0.0,0.0,0.0,31.0,0.6888888888888889,6.0,0.13333333333333333,0.0,0.0,0.0,0.0,0.17777777777777778,1.0,1
51.0,16.0,0.0,3.0,1.0,0.0,0.0,0.0,40.0,0.7843137254901961,0.0,0.0,0.0,0.0,0.0,0.0,0.21568627450980393,1.0,1
71.0,52.0,0.0,2.0,2.0,0.0,0.0,0.0,63.0,0.8873239436619719,0.0,0.0,0.0,0.0,0.0,0.0,0.11267605633802817,1.0,1
39.0,19.0,0.0,3.0,1.0,0.0,0.0,0.0,30.0,0.7692307692307693,2.0,0.05128205128205128,0.0,0.0,0.0,0.0,0.1794871794871795,1.0,1
34.0,27.0,0.0,3.0,2.0,0.0,0.0,0.0,23.0,0.6764705882352942,5.0,0.14705882352941177,0.0,0.0,0.0,0.0,0.17647058823529413,0.0,1
43.0,34.0,0.0,3.0,4.0,0.0,0.0,0.0,30.0,0.6976744186046512,4.0,0.09302325581395349,0.0,0.0,0.0,0.0,0.20930232558139536,1.0,1
32.0,25.0,0.0,2.0,1.0,0.0,0.0,0.0,26.0,0.8125,0.0,0.0,0.0,0.0,0.0,0.0,0.1875,0.0,1
256.0,17.0,0.0,3.0,0.0,1.0,1.0,0.00390625,186.0,0.7265625,27.0,0.10546875,5.0,1.0,4.0,4.0,0.16796875,1.0,1
34.0,26.0,0.0,3.0,1.0,0.0,0.0,0.0,27.0,0.7941176470588235,0.0,0.0,0.0,0.0,0.0,0.0,0.20588235294117646,1.0,0
37.0,28.0,0.0,3.0,1.0,0.0,0.0,0.0,27.0,0.7297297297297297,3.0,0.08108108108108109,0.0,0.0,0.0,0.0,0.1891891891891892,1.0,1
58.0,41.0,0.0,6.0,4.0,0.0,0.0,0.0,45.0,0.7758620689655172,0.0,0.0,0.0,0.0,0.0,0.0,0.22413793103448276,0.0,1
27.0,19.0,0.0,2.0,1.0,0.0,0.0,0.0,18.0,0.6666666666666666,3.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.2222222222222222,1.0,0
83.0,74.0,0.0,4.0,2.0,0.0,0.0,0.0,65.0,0.7831325301204819,11.0,0.13253012048192772,0.0,0.0,0.0,0.0,0.08433734939759036,1.0,1
119.0,48.0,0.0,3.0,3.0,0.0,0.0,0.0,74.0,0.6218487394957983,27.0,0.226890756302521,1.0,1.0,1.0,1.0,0.15126050420168066,0.0,1
34.0,18.0,0.0,2.0,0.0,0.0,0.0,0.0,27.0,0.7941176470588235,0.0,0.0,0.0,0.0,0.0,0.0,0.20588235294117646,1.0,1
68.0,37.0,0.0,4.0,2.0,0.0,0.0,0.0,43.0,0.6323529411764706,13.0,0.19117647058823528,0.0,0.0,0.0,0.0,0.17647058823529413,1.0,1
58.0,51.0,0.0,2.0,2.0,0.0,0.0,0.0,50.0,0.8620689655172413,0.0,0.0,0.0,0.0,0.0,0.0,0.13793103448275862,0.0,1
35.0,28.0,0.0,3.0,2.0,0.0,0.0,0.0,28.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,1
37.0,30.0,0.0,3.0,2.0,0.0,0.0,0.0,30.0,0.8108108108108109,1.0,0.02702702702702703,0.0,0.0,0.0,0.0,0.16216216216216217,0.0,1
254.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,179.0,0.7047244094488189,37.0,0.14566929133858267,5.0,3.0,4.0,4.0,0.14960629921259844,0.0,1
33.0,26.0,0.0,3.0,1.0,0.0,0.0,0.0,24.0,0.7272727272727273,2.0,0.06060606060606061,0.0,0.0,0.0,0.0,0.21212121212121213,0.0,1
43.0,34.0,0.0,2.0,2.0,0.0,0.0,0.0,32.0,0.7441860465116279,4.0,0.09302325581395349,0.0,0.0,0.0,0.0,0.16279069767441862,1.0,1
38.0,29.0,0.0,2.0,1.0,0.0,0.0,0.0,29.0,0.7631578947368421,0.0,0.0,0.0,0.0,0.0,0.0,0.23684210526315788,1.0,1
51.0,44.0,0.0,3.0,1.0,0.0,0.0,0.0,44.0,0.8627450980392157,0.0,0.0,0.0,0.0,0.0,0.0,0.13725490196078433,0.0,1
27.0,19.0,0.0,2.0,2.0,0.0,0.0,0.0,19.0,0.7037037037037037,1.0,0.037037037037037035,0.0,0.0,0.0,0.0,0.25925925925925924,1.0,0
26.0,18.0,0.0,3.0,2.0,0.0,0.0,0.0,19.0,0.7307692307692307,1.0,0.038461538461538464,0.0,0.0,0.0,0.0,0.23076923076923078,1.0,0
49.0,17.0,0.0,3.0,1.0,0.0,0.0,0.0,39.0,0.7959183673469388,0.0,0.0,0.0,0.0,0.0,0.0,0.20408163265306123,1.0,1
34.0,26.0,0.0,3.0,0.0,0.0,0.0,0.0,28.0,0.8235294117647058,0.0,0.0,0.0,0.0,0.0,0.0,0.17647058823529413,0.0,1
48.0,41.0,0.0,3.0,3.0,0.0,0.0,0.0,36.0,0.75,1.0,0.020833333333333332,0.0,0.0,0.0,0.0,0.22916666666666666,0.0,1
33.0,25.0,0.0,2.0,1.0,0.0,0.0,0.0,20.0,0.6060606060606061,6.0,0.18181818181818182,0.0,0.0,0.0,0.0,0.21212121212121213,0.0,1
93.0,35.0,0.0,3.0,1.0,0.0,0.0,0.0,71.0,0.7634408602150538,6.0,0.06451612903225806,0.0,0.0,0.0,0.0,0.17204301075268819,0.0,1
27.0,20.0,0.0,2.0,1.0,0.0,0.0,0.0,20.0,0.7407407407407407,0.0,0.0,0.0,0.0,0.0,0.0,0.25925925925925924,0.0,1
53.0,44.0,0.0,2.0,1.0,0.0,0.0,0.0,46.0,0.8679245283018868,0.0,0.0,0.0,0.0,0.0,0.0,0.1320754716981132,1.0,1
39.0,31.0,0.0,7.0,2.0,0.0,0.0,0.0,32.0,0.8205128205128205,0.0,0.0,0.0,0.0,0.0,0.0,0.1794871794871795,0.0,1
276.0,27.0,0.0,3.0,4.0,0.0,0.0,0.0,218.0,0.7898550724637681,41.0,0.14855072463768115,0.0,0.0,0.0,0.0,0.06159420289855073,1.0,1
28.0,9.0,0.0,4.0,0.0,0.0,0.0,0.0,21.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.25,1.0,1
39.0,30.0,0.0,3.0,5.0,0.0,0.0,0.0,29.0,0.7435897435897436,0.0,0.0,0.0,0.0,0.0,0.0,0.2564102564102564,1.0,1
47.0,25.0,0.0,3.0,1.0,0.0,0.0,0.0,36.0,0.7659574468085106,1.0,0.02127659574468085,0.0,0.0,0.0,0.0,0.2127659574468085,1.0,1
99.0,74.0,0.0,4.0,2.0,0.0,0.0,0.0,81.0,0.8181818181818182,10.0,0.10101010101010101,0.0,0.0,0.0,0.0,0.08080808080808081,1.0,1
64.0,25.0,0.0,4.0,1.0,0.0,0.0,0.0,36.0,0.5625,17.0,0.265625,2.0,1.0,1.0,0.0,0.171875,0.0,1
49.0,21.0,0.0,3.0,1.0,0.0,0.0,0.0,37.0,0.7551020408163265,2.0,0.04081632653061224,0.0,0.0,0.0,0.0,0.20408163265306123,0.0,1
215.0,52.0,0.0,3.0,3.0,1.0,12.0,0.05581395348837209,146.0,0.6790697674418604,39.0,0.1813953488372093,1.0,1.0,1.0,1.0,0.13953488372093023,0.0,1
58.0,15.0,0.0,2.0,0.0,0.0,0.0,0.0,48.0,0.8275862068965517,0.0,0.0,0.0,0.0,0.0,0.0,0.1724137931034483,1.0,1
65.0,43.0,0.0,2.0,2.0,0.0,0.0,0.0,56.0,0.8615384615384616,0.0,0.0,0.0,0.0,0.0,0.0,0.13846153846153847,1.0,1
27.0,11.0,0.0,3.0,0.0,0.0,0.0,0.0,20.0,0.7407407407407407,1.0,0.037037037037037035,0.0,0.0,0.0,0.0,0.2222222222222222,1.0,1
102.0,20.0,0.0,5.0,0.0,0.0,0.0,0.0,79.0,0.7745098039215687,9.0,0.08823529411764706,0.0,0.0,0.0,0.0,0.13725490196078433,1.0,1
36.0,29.0,0.0,6.0,2.0,0.0,0.0,0.0,28.0,0.7777777777777778,1.0,0.027777777777777776,0.0,0.0,0.0,0.0,0.19444444444444445,0.0,1
55.0,46.0,0.0,3.0,1.0,0.0,0.0,0.0,44.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.2,1.0,1
46.0,38.0,0.0,3.0,1.0,0.0,0.0,0.0,28.0,0.6086956521739131,9.0,0.1956521739130435,0.0,0.0,0.0,0.0,0.1956521739130435,0.0,1
53.0,25.0,0.0,2.0,1.0,0.0,0.0,0.0,44.0,0.8301886792452831,0.0,0.0,0.0,0.0,0.0,0.0,0.16981132075471697,0.0,1
59.0,17.0,0.0,3.0,0.0,0.0,0.0,0.0,47.0,0.7966101694915254,2.0,0.03389830508474576,0.0,0.0,0.0,0.0,0.1694915254237288,1.0,1
50.0,41.0,0.0,3.0,2.0,0.0,0.0,0.0,38.0,0.76,3.0,0.06,0.0,0.0,0.0,0.0,0.18,1.0,1
38.0,30.0,0.0,3.0,1.0,0.0,0.0,0.0,27.0,0.7105263157894737,5.0,0.13157894736842105,0.0,0.0,0.0,0.0,0.15789473684210525,0.0,1
73.0,22.0,0.0,3.0,1.0,0.0,0.0,0.0,60.0,0.821917808219178,0.0,0.0,0.0,0.0,0.0,0.0,0.1780821917808219,1.0,1
35.0,27.0,0.0,4.0,1.0,0.0,0.0,0.0,30.0,0.8571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,1.0,0
107.0,11.0,0.0,3.0,0.0,0.0,0.0,0.0,62.0,0.5794392523364486,24.0,0.22429906542056074,0.0,0.0,0.0,3.0,0.19626168224299065,0.0,1
71.0,23.0,0.0,3.0,0.0,0.0,0.0,0.0,58.0,0.8169014084507042,7.0,0.09859154929577464,0.0,0.0,0.0,0.0,0.08450704225352113,1.0,1
38.0,19.0,0.0,3.0,2.0,0.0,0.0,0.0,29.0,0.7631578947368421,1.0,0.02631578947368421,0.0,0.0,0.0,0.0,0.21052631578947367,1.0,1
44.0,35.0,0.0,2.0,2.0,0.0,0.0,0.0,30.0,0.6818181818181818,7.0,0.1590909090909091,0.0,0.0,0.0,0.0,0.1590909090909091,1.0,1
113.0,11.0,0.0,3.0,0.0,0.0,0.0,0.0,65.0,0.5752212389380531,26.0,0.23008849557522124,0.0,0.0,0.0,3.0,0.19469026548672566,0.0,1
82.0,19.0,0.0,2.0,1.0,0.0,0.0,0.0,52.0,0.6341463414634146,17.0,0.2073170731707317,0.0,0.0,0.0,0.0,0.15853658536585366,1.0,1
27.0,20.0,0.0,2.0,1.0,0.0,0.0,0.0,17.0,0.6296296296296297,4.0,0.14814814814814814,0.0,0.0,0.0,0.0,0.2222222222222222,0.0,1
131.0,16.0,0.0,2.0,1.0,0.0,0.0,0.0,97.0,0.7404580152671756,12.0,0.0916030534351145,10.0,1.0,2.0,0.0,0.16793893129770993,1.0,1
43.0,34.0,0.0,2.0,1.0,0.0,0.0,0.0,33.0,0.7674418604651163,2.0,0.046511627906976744,0.0,0.0,0.0,0.0,0.18604651162790697,1.0,1
115.0,46.0,0.0,3.0,2.0,0.0,0.0,0.0,70.0,0.6086956521739131,27.0,0.23478260869565218,1.0,1.0,1.0,1.0,0.1565217391304348,1.0,1
33.0,25.0,0.0,8.0,1.0,0.0,0.0,0.0,28.0,0.8484848484848485,0.0,0.0,0.0,0.0,0.0,0.0,0.15151515151515152,1.0,0
37.0,30.0,0.0,3.0,2.0,0.0,0.0,0.0,28.0,0.7567567567567568,3.0,0.08108108108108109,0.0,0.0,0.0,0.0,0.16216216216216217,0.0,1
28.0,21.0,0.0,8.0,1.0,0.0,0.0,0.0,23.0,0.8214285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.17857142857142858,0.0,1
58.0,28.0,0.0,3.0,0.0,0.0,0.0,0.0,48.0,0.8275862068965517,2.0,0.034482758620689655,0.0,0.0,0.0,0.0,0.13793103448275862,1.0,1
36.0,16.0,0.0,3.0,0.0,0.0,0.0,0.0,30.0,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,1.0,1
51.0,23.0,0.0,6.0,0.0,0.0,0.0,0.0,43.0,0.8431372549019608,0.0,0.0,0.0,0.0,0.0,0.0,0.1568627450980392,1.0,1
41.0,34.0,0.0,3.0,2.0,0.0,0.0,0.0,29.0,0.7073170731707317,6.0,0.14634146341463414,0.0,0.0,0.0,0.0,0.14634146341463414,0.0,1
115.0,25.0,0.0,3.0,0.0,0.0,0.0,0.0,80.0,0.6956521739130435,21.0,0.1826086956521739,1.0,1.0,0.0,0.0,0.12173913043478261,1.0,1
63.0,14.0,0.0,6.0,0.0,0.0,0.0,0.0,51.0,0.8095238095238095,0.0,0.0,1.0,1.0,0.0,0.0,0.19047619047619047,1.0,1
81.0,19.0,0.0,2.0,1.0,0.0,0.0,0.0,47.0,0.5802469135802469,21.0,0.25925925925925924,0.0,0.0,0.0,0.0,0.16049382716049382,1.0,1
20.0,12.0,0.0,3.0,1.0,0.0,0.0,0.0,14.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.3,1.0,0
94.0,85.0,0.0,3.0,2.0,0.0,0.0,0.0,57.0,0.6063829787234043,30.0,0.3191489361702128,0.0,0.0,0.0,0.0,0.07446808510638298,1.0,1
35.0,28.0,0.0,6.0,3.0,0.0,0.0,0.0,27.0,0.7714285714285715,0.0,0.0,0.0,0.0,0.0,0.0,0.22857142857142856,0.0,1
42.0,33.0,0.0,3.0,1.0,0.0,0.0,0.0,34.0,0.8095238095238095,2.0,0.047619047619047616,0.0,0.0,0.0,0.0,0.14285714285714285,1.0,1
28.0,10.0,0.0,2.0,0.0,0.0,0.0,0.0,22.0,0.7857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.21428571428571427,1.0,1
113.0,15.0,0.0,3.0,1.0,0.0,0.0,0.0,88.0,0.7787610619469026,12.0,0.10619469026548672,1.0,1.0,0.0,0.0,0.11504424778761062,1.0,1
34.0,22.0,0.0,2.0,1.0,0.0,0.0,0.0,27.0,0.7941176470588235,0.0,0.0,0.0,0.0,0.0,0.0,0.20588235294117646,0.0,1
50.0,42.0,0.0,3.0,1.0,0.0,0.0,0.0,30.0,0.6,12.0,0.24,0.0,0.0,0.0,0.0,0.16,0.0,1
22.0,6.0,0.0,2.0,0.0,0.0,0.0,0.0,15.0,0.6818181818181818,2.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.22727272727272727,1.0,1
36.0,28.0,0.0,3.0,1.0,0.0,0.0,0.0,31.0,0.8611111111111112,0.0,0.0,0.0,0.0,0.0,0.0,0.1388888888888889,1.0,1
202.0,19.0,0.0,3.0,1.0,0.0,0.0,0.0,96.0,0.4752475247524752,90.0,0.44554455445544555,3.0,1.0,2.0,0.0,0.07920792079207921,1.0,1
46.0,7.0,0.0,2.0,0.0,0.0,0.0,0.0,36.0,0.782608695652174,0.0,0.0,0.0,0.0,0.0,0.0,0.21739130434782608,1.0,1
39.0,31.0,0.0,2.0,3.0,0.0,0.0,0.0,31.0,0.7948717948717948,0.0,0.0,0.0,0.0,0.0,0.0,0.20512820512820512,1.0,0
84.0,13.0,0.0,2.0,1.0,0.0,0.0,0.0,68.0,0.8095238095238095,7.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.10714285714285714,1.0,1
60.0,35.0,0.0,3.0,3.0,0.0,0.0,0.0,44.0,0.7333333333333333,5.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.18333333333333332,1.0,1
44.0,35.0,0.0,3.0,1.0,0.0,0.0,0.0,34.0,0.7727272727272727,1.0,0.022727272727272728,0.0,0.0,0.0,0.0,0.20454545454545456,1.0,1
173.0,51.0,0.0,6.0,1.0,0.0,0.0,0.0,120.0,0.6936416184971098,20.0,0.11560693641618497,3.0,1.0,1.0,0.0,0.1907514450867052,0.0,1
34.0,26.0,0.0,2.0,1.0,0.0,0.0,0.0,25.0,0.7352941176470589,2.0,0.058823529411764705,0.0,0.0,0.0,0.0,0.20588235294117646,1.0,1
69.0,21.0,0.0,3.0,0.0,0.0,0.0,0.0,42.0,0.6086956521739131,15.0,0.21739130434782608,0.0,0.0,0.0,0.0,0.17391304347826086,1.0,1
27.0,19.0,0.0,2.0,1.0,0.0,0.0,0.0,21.0,0.7777777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.2222222222222222,1.0,1
46.0,27.0,0.0,3.0,0.0,0.0,0.0,0.0,39.0,0.8478260869565217,0.0,0.0,0.0,0.0,0.0,0.0,0.15217391304347827,1.0,1
31.0,12.0,0.0,3.0,0.0,0.0,0.0,0.0,23.0,0.7419354838709677,2.0,0.06451612903225806,0.0,0.0,0.0,0.0,0.1935483870967742,1.0,1
113.0,15.0,0.0,3.0,1.0,0.0,0.0,0.0,92.0,0.8141592920353983,7.0,0.061946902654867256,1.0,1.0,0.0,0.0,0.12389380530973451,1.0,1
63.0,34.0,0.0,2.0,1.0,0.0,0.0,0.0,51.0,0.8095238095238095,0.0,0.0,0.0,0.0,0.0,0.0,0.19047619047619047,1.0,1
44.0,35.0,0.0,3.0,1.0,0.0,0.0,0.0,36.0,0.8181818181818182,2.0,0.045454545454545456,0.0,0.0,0.0,0.0,0.13636363636363635,1.0,1
24.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,18.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.25,1.0,1
87.0,7.0,0.0,2.0,0.0,0.0,0.0,0.0,68.0,0.7816091954022989,10.0,0.11494252873563218,1.0,1.0,0.0,0.0,0.10344827586206896,1.0,1
21.0,14.0,0.0,6.0,1.0,0.0,0.0,0.0,14.0,0.6666666666666666,2.0,0.09523809523809523,0.0,0.0,0.0,0.0,0.23809523809523808,0.0,1
201.0,15.0,0.0,3.0,0.0,0.0,0.0,0.0,102.0,0.5074626865671642,85.0,0.4228855721393035,3.0,1.0,2.0,0.0,0.06965174129353234,1.0,1
33.0,11.0,0.0,3.0,0.0,0.0,0.0,0.0,28.0,0.8484848484848485,0.0,0.0,0.0,0.0,0.0,0.0,0.15151515151515152,0.0,1
43.0,36.0,0.0,2.0,2.0,0.0,0.0,0.0,31.0,0.7209302325581395,5.0,0.11627906976744186,0.0,0.0,0.0,0.0,0.16279069767441862,0.0,1
51.0,42.0,0.0,3.0,1.0,0.0,0.0,0.0,33.0,0.6470588235294118,12.0,0.23529411764705882,0.0,0.0,0.0,0.0,0.11764705882352941,1.0,1
37.0,29.0,0.0,4.0,1.0,0.0,0.0,0.0,24.0,0.6486486486486487,6.0,0.16216216216216217,0.0,0.0,0.0,0.0,0.1891891891891892,0.0,1
45.0,19.0,0.0,3.0,1.0,0.0,0.0,0.0,26.0,0.5777777777777777,11.0,0.24444444444444444,0.0,0.0,0.0,0.0,0.17777777777777778,1.0,1
40.0,31.0,0.0,2.0,1.0,0.0,0.0,0.0,24.0,0.6,8.0,0.2,0.0,0.0,0.0,0.0,0.2,1.0,1
45.0,36.0,0.0,2.0,2.0,0.0,0.0,0.0,34.0,0.7555555555555555,4.0,0.08888888888888889,0.0,0.0,0.0,0.0,0.15555555555555556,1.0,1
28.0,20.0,0.0,3.0,1.0,0.0,0.0,0.0,19.0,0.6785714285714286,3.0,0.10714285714285714,0.0,0.0,0.0,0.0,0.21428571428571427,1.0,0
49.0,29.0,0.0,2.0,1.0,0.0,0.0,0.0,40.0,0.8163265306122449,1.0,0.02040816326530612,0.0,0.0,0.0,0.0,0.16326530612244897,1.0,1
23.0,15.0,0.0,3.0,0.0,0.0,0.0,0.0,17.0,0.7391304347826086,0.0,0.0,0.0,0.0,0.0,0.0,0.2608695652173913,0.0,1
37.0,11.0,0.0,3.0,0.0,0.0,0.0,0.0,29.0,0.7837837837837838,0.0,0.0,0.0,1.0,0.0,0.0,0.21621621621621623,1.0,1
43.0,34.0,0.0,4.0,1.0,0.0,0.0,0.0,37.0,0.8604651162790697,0.0,0.0,0.0,0.0,0.0,0.0,0.13953488372093023,1.0,1
28.0,21.0,0.0,3.0,1.0,0.0,0.0,0.0,21.0,0.75,2.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.17857142857142858,0.0,1
35.0,26.0,0.0,2.0,1.0,0.0,0.0,0.0,26.0,0.7428571428571429,2.0,0.05714285714285714,0.0,0.0,0.0,0.0,0.2,1.0,1
54.0,46.0,0.0,2.0,1.0,0.0,0.0,0.0,41.0,0.7592592592592593,6.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.12962962962962962,1.0,1
35.0,27.0,0.0,3.0,1.0,0.0,0.0,0.0,30.0,0.8571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,1.0,1
35.0,28.0,0.0,3.0,2.0,0.0,0.0,0.0,26.0,0.7428571428571429,3.0,0.08571428571428572,0.0,0.0,0.0,0.0,0.17142857142857143,0.0,1
39.0,31.0,0.0,3.0,1.0,0.0,0.0,0.0,30.0,0.7692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.23076923076923078,0.0,1
41.0,16.0,0.0,2.0,0.0,0.0,0.0,0.0,34.0,0.8292682926829268,0.0,0.0,0.0,0.0,0.0,0.0,0.17073170731707318,1.0,1
28.0,13.0,0.0,3.0,0.0,0.0,0.0,0.0,22.0,0.7857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.21428571428571427,1.0,1
27.0,20.0,0.0,2.0,2.0,0.0,0.0,0.0,15.0,0.5555555555555556,6.0,0.2222222222222222,0.0,0.0,0.0,0.0,0.2222222222222222,0.0,1
37.0,29.0,0.0,4.0,1.0,0.0,0.0,0.0,31.0,0.8378378378378378,0.0,0.0,0.0,0.0,0.0,0.0,0.16216216216216217,1.0,0
68.0,23.0,0.0,3.0,2.0,0.0,0.0,0.0,48.0,0.7058823529411765,3.0,0.04411764705882353,0.0,0.0,0.0,0.0,0.25,1.0,1
33.0,24.0,0.0,3.0,1.0,0.0,0.0,0.0,21.0,0.6363636363636364,6.0,0.18181818181818182,0.0,0.0,0.0,0.0,0.18181818181818182,1.0,1
43.0,36.0,0.0,3.0,3.0,0.0,0.0,0.0,34.0,0.7906976744186046,1.0,0.023255813953488372,0.0,0.0,0.0,0.0,0.18604651162790697,0.0,1
25.0,18.0,0.0,6.0,1.0,0.0,0.0,0.0,17.0,0.68,2.0,0.08,0.0,0.0,0.0,0.0,0.24,0.0,1
40.0,33.0,0.0,5.0,1.0,0.0,0.0,0.0,34.0,0.85,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,1
85.0,14.0,0.0,6.0,0.0,0.0,0.0,0.0,69.0,0.8117647058823529,0.0,0.0,0.0,0.0,0.0,0.0,0.18823529411764706,0.0,1
43.0,34.0,0.0,3.0,2.0,0.0,0.0,0.0,31.0,0.7209302325581395,3.0,0.06976744186046512,0.0,0.0,0.0,0.0,0.20930232558139536,1.0,1
231.0,26.0,0.0,3.0,1.0,1.0,4.0,0.017316017316017316,149.0,0.645021645021645,45.0,0.19480519480519481,2.0,1.0,1.0,0.0,0.16017316017316016,1.0,1
40.0,31.0,0.0,2.0,1.0,0.0,0.0,0.0,11.0,0.275,21.0,0.525,0.0,0.0,0.0,0.0,0.2,1.0,1
30.0,22.0,0.0,2.0,2.0,0.0,0.0,0.0,24.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.2,1.0,0
110.0,8.0,0.0,4.0,0.0,0.0,0.0,0.0,53.0,0.4818181818181818,48.0,0.43636363636363634,1.0,1.0,0.0,0.0,0.08181818181818182,1.0,1
44.0,22.0,0.0,2.0,1.0,0.0,0.0,0.0,33.0,0.75,3.0,0.06818181818181818,0.0,0.0,0.0,0.0,0.18181818181818182,1.0,1
83.0,17.0,0.0,3.0,1.0,0.0,0.0,0.0,63.0,0.7590361445783133,7.0,0.08433734939759036,0.0,0.0,0.0,0.0,0.1566265060240964,0.0,1
25.0,16.0,0.0,3.0,1.0,0.0,0.0,0.0,17.0,0.68,2.0,0.08,0.0,0.0,0.0,0.0,0.24,1.0,1
52.0,32.0,0.0,3.0,3.0,0.0,0.0,0.0,39.0,0.75,2.0,0.038461538461538464,0.0,0.0,0.0,0.0,0.21153846153846154,1.0,1
47.0,38.0,0.0,3.0,3.0,0.0,0.0,0.0,39.0,0.8297872340425532,0.0,0.0,0.0,0.0,0.0,0.0,0.1702127659574468,1.0,1
22.0,15.0,0.0,2.0,1.0,0.0,0.0,0.0,15.0,0.6818181818181818,1.0,0.045454545454545456,0.0,0.0,0.0,0.0,0.2727272727272727,0.0,1
34.0,26.0,0.0,6.0,1.0,0.0,0.0,0.0,27.0,0.7941176470588235,0.0,0.0,0.0,0.0,0.0,0.0,0.20588235294117646,1.0,0
64.0,27.0,0.0,3.0,1.0,0.0,0.0,0.0,53.0,0.828125,1.0,0.015625,0.0,0.0,0.0,0.0,0.15625,0.0,1
44.0,35.0,0.0,3.0,1.0,0.0,0.0,0.0,31.0,0.7045454545454546,6.0,0.13636363636363635,0.0,0.0,0.0,0.0,0.1590909090909091,1.0,1
29.0,22.0,0.0,3.0,2.0,0.0,0.0,0.0,19.0,0.6551724137931034,4.0,0.13793103448275862,0.0,0.0,0.0,0.0,0.20689655172413793,0.0,1
43.0,35.0,0.0,2.0,1.0,0.0,0.0,0.0,34.0,0.7906976744186046,0.0,0.0,0.0,0.0,0.0,0.0,0.20930232558139536,1.0,1
30.0,12.0,0.0,3.0,0.0,0.0,0.0,0.0,23.0,0.7666666666666667,1.0,0.03333333333333333,0.0,0.0,0.0,0.0,0.2,1.0,1
